Date,Close,High,Low,Open,Volume,"('Close', 'AAPL')","('High', 'AAPL')","('Low', 'AAPL')","('Open', 'AAPL')","('Volume', 'AAPL')","('Close', 'AAPL')","('High', 'AAPL')","('Low', 'AAPL')","('Open', 'AAPL')","('Volume', 'AAPL')"
2025-01-14 20:30:00+00:00,,,,,,,,,,,233.27999877929688,233.44000244140625,232.5399932861328,233.27999877929688,4851942.0
2025-01-15 14:30:00+00:00,,,,,,,,,,,237.92010498046875,238.38999938964844,234.42999267578125,234.63999938964844,8599650.0
2025-01-15 15:30:00+00:00,,,,,,,,,,,237.40069580078125,238.5399932861328,237.30999755859375,237.9600067138672,3705014.0
2025-01-15 16:30:00+00:00,,,,,,,,,,,237.11990356445312,237.5800018310547,236.5023956298828,237.39999389648438,2959584.0
2025-01-15 17:30:00+00:00,,,,,,,,,,,237.52999877929688,237.74000549316406,236.97000122070312,237.11500549316406,2206504.0
2025-01-15 18:30:00+00:00,,,,,,,,,,,237.5601043701172,237.75999450683594,237.25999450683594,237.52000427246094,1908254.0
2025-01-15 19:30:00+00:00,,,,,,,,,,,237.62120056152344,238.03419494628906,237.52000427246094,237.5800018310547,2782086.0
2025-01-15 20:30:00+00:00,,,,,,,,,,,237.85000610351562,238.47000122070312,237.38999938964844,237.6199951171875,4684385.0
2025-01-16 14:30:00+00:00,,,,,,,,,,,232.8179931640625,238.00999450683594,232.71060180664062,237.49000549316406,10445774.0
2025-01-16 15:30:00+00:00,,,,,,,,,,,230.5850067138672,233.02000427246094,230.16000366210938,232.802001953125,11066513.0
2025-01-16 16:30:00+00:00,,,,,,,,,,,230.9199981689453,231.10000610351562,229.75,230.59950256347656,8412063.0
2025-01-16 17:30:00+00:00,,,,,,,,,,,229.19000244140625,231.1999969482422,229.07000732421875,230.9199981689453,6223224.0
2025-01-16 18:30:00+00:00,,,,,,,,,,,229.1750030517578,229.39999389648438,228.55999755859375,229.18499755859375,5844721.0
2025-01-16 19:30:00+00:00,,,,,,,,,,,229.02499389648438,230.068603515625,228.89999389648438,229.1750030517578,6469586.0
2025-01-16 20:30:00+00:00,,,,,,,,,,,228.24000549316406,229.2917938232422,228.02999877929688,229.00999450683594,9428473.0
2025-01-17 14:30:00+00:00,,,,,,,,,,,230.38499450683594,232.2899932861328,229.72000122070312,231.30999755859375,25704386.0
2025-01-17 15:30:00+00:00,,,,,,,,,,,231.2812957763672,231.64999389648438,230.35000610351562,230.39999389648438,6641037.0
2025-01-17 16:30:00+00:00,,,,,,,,,,,230.25909423828125,231.32000732421875,229.49000549316406,231.2899932861328,5636022.0
2025-01-17 17:30:00+00:00,,,,,,,,,,,229.91000366210938,230.44000244140625,229.88999938964844,230.26499938964844,3639355.0
2025-01-17 18:30:00+00:00,,,,,,,,,,,229.17999267578125,229.9499969482422,228.47999572753906,229.9102020263672,4996598.0
2025-01-17 19:30:00+00:00,,,,,,,,,,,229.44009399414062,229.77000427246094,229.0800018310547,229.17999267578125,4408697.0
2025-01-17 20:30:00+00:00,,,,,,,,,,,229.99000549316406,230.02000427246094,229.22999572753906,229.44000244140625,5430152.0
2025-01-21 14:30:00+00:00,,,,,,,,,,,221.77029418945312,224.4199981689453,220.8000030517578,224.0,25254424.0
2025-01-21 15:30:00+00:00,,,,,,,,,,,220.10780334472656,222.08999633789062,219.6999969482422,221.77499389648438,13429826.0
2025-01-21 16:30:00+00:00,,,,,,,,,,,220.36000061035156,220.77000427246094,219.3800048828125,220.08999633789062,9451785.0
2025-01-21 17:30:00+00:00,,,,,,,,,,,220.40499877929688,221.07000732421875,220.00999450683594,220.36000061035156,6315018.0
2025-01-21 18:30:00+00:00,,,,,,,,,,,221.60989379882812,221.69000244140625,220.3699951171875,220.40469360351562,6914968.0
2025-01-21 19:30:00+00:00,,,,,,,,,,,221.64990234375,221.6699981689453,220.30999755859375,221.60499572753906,7105466.0
2025-01-21 20:30:00+00:00,,,,,,,,,,,222.66000366210938,222.77999877929688,221.33999633789062,221.63999938964844,7242328.0
2025-01-22 14:30:00+00:00,,,,,,,,,,,221.63099670410156,223.35279846191406,219.8000030517578,219.94000244140625,16298662.0
2025-01-22 15:30:00+00:00,,,,,,,,,,,222.85980224609375,223.0800018310547,221.5500030517578,221.63499450683594,6740287.0
2025-01-22 16:30:00+00:00,,,,,,,,,,,222.56500244140625,222.92799377441406,221.6999969482422,222.85789489746094,5094747.0
2025-01-22 17:30:00+00:00,,,,,,,,,,,222.11570739746094,222.85000610351562,222.01499938964844,222.56500244140625,3954228.0
2025-01-22 18:30:00+00:00,,,,,,,,,,,222.74600219726562,222.86500549316406,221.91000366210938,222.1300048828125,3384532.0
2025-01-22 19:30:00+00:00,,,,,,,,,,,223.35000610351562,223.60000610351562,222.4199981689453,222.75,5606510.0
2025-01-22 20:30:00+00:00,,,,,,,,,,,223.77000427246094,223.97999572753906,223.05999755859375,223.36500549316406,5027611.0
2025-01-23 14:30:00+00:00,,,,,,,,,,,225.97000122070312,227.02999877929688,224.38949584960938,224.72999572753906,14316012.0
2025-01-23 15:30:00+00:00,,,,,,,,,,,225.1750030517578,226.3699951171875,224.3800048828125,225.96499633789062,6661602.0
2025-01-23 16:30:00+00:00,,,,,,,,,,,223.57000732421875,225.19500732421875,223.3856964111328,225.16000366210938,5267365.0
2025-01-23 17:30:00+00:00,,,,,,,,,,,223.5500030517578,223.77999877929688,223.19000244140625,223.56500244140625,5083443.0
2025-01-23 18:30:00+00:00,,,,,,,,,,,222.8000030517578,223.63499450683594,222.42999267578125,223.55999755859375,4117821.0
2025-01-23 19:30:00+00:00,,,,,,,,,,,222.8800048828125,223.1699981689453,222.5749969482422,222.80999755859375,4096781.0
2025-01-23 20:30:00+00:00,,,,,,,,,,,223.64999389648438,223.64999389648438,222.3000030517578,222.86500549316406,6903829.0
2025-01-24 14:30:00+00:00,,,,,,,,,,,222.72999572753906,225.6300048828125,222.5301055908203,224.97500610351562,15246196.0
2025-01-24 15:30:00+00:00,,,,,,,,,,,222.75999450683594,223.3699951171875,222.35009765625,222.73500061035156,6090500.0
2025-01-24 16:30:00+00:00,,,,,,,,,,,222.27999877929688,223.49000549316406,222.13999938964844,222.77000427246094,5067407.0
2025-01-24 17:30:00+00:00,,,,,,,,,,,222.16000366210938,222.72450256347656,221.9499969482422,222.27999877929688,3586687.0
2025-01-24 18:30:00+00:00,,,,,,,,,,,222.3699951171875,222.5500030517578,221.9199981689453,222.13999938964844,2912495.0
2025-01-24 19:30:00+00:00,,,,,,,,,,,222.32000732421875,222.92999267578125,221.41000366210938,222.35000610351562,4686564.0
2025-01-24 20:30:00+00:00,,,,,,,,,,,222.7899932861328,223.0449981689453,222.1999969482422,222.31500244140625,5237044.0
2025-01-27 14:30:00+00:00,,,,,,,,,,,227.29229736328125,227.6999969482422,224.0,224.02999877929688,22895716.0
2025-01-27 15:30:00+00:00,,,,,,,,,,,228.49380493164062,228.8300018310547,227.08999633789062,227.3000030517578,9565070.0
2025-01-27 16:30:00+00:00,,,,,,,,,,,230.08999633789062,230.13999938964844,228.17999267578125,228.47000122070312,8523755.0
2025-01-27 17:30:00+00:00,,,,,,,,,,,231.32000732421875,231.3800048828125,229.8105010986328,230.08999633789062,6766052.0
2025-01-27 18:30:00+00:00,,,,,,,,,,,232.02999877929688,232.14999389648438,230.99000549316406,231.3000030517578,7080439.0
2025-01-27 19:30:00+00:00,,,,,,,,,,,230.67999267578125,232.02999877929688,230.13999938964844,232.02999877929688,9415488.0
2025-01-27 20:30:00+00:00,,,,,,,,,,,229.94000244140625,231.3800048828125,228.47999572753906,230.6999969482422,10815158.0
2025-01-28 14:30:00+00:00,,,,,,,,,,,237.63999938964844,237.7899932861328,230.8800048828125,230.8800048828125,21113721.0
2025-01-28 15:30:00+00:00,,,,,,,,,,,239.0800018310547,239.4499969482422,237.6300048828125,237.64999389648438,12275716.0
2025-01-28 16:30:00+00:00,,,,,,,,,,,238.5500030517578,240.19000244140625,238.20010375976562,239.05999755859375,8384418.0
2025-01-28 17:30:00+00:00,,,,,,,,,,,238.74420166015625,239.24989318847656,238.23500061035156,238.5500030517578,3770424.0
2025-01-28 18:30:00+00:00,,,,,,,,,,,238.82000732421875,239.10000610351562,238.58999633789062,238.76800537109375,3369693.0
2025-01-28 19:30:00+00:00,,,,,,,,,,,238.83999633789062,239.47999572753906,238.30999755859375,238.82220458984375,4877201.0
2025-01-28 20:30:00+00:00,,,,,,,,,,,238.24000549316406,238.97999572753906,237.75999450683594,238.8800048828125,5143611.0
2025-01-29 14:30:00+00:00,,,,,,,,,,,236.8300018310547,237.1300048828125,234.52000427246094,235.0,11611110.0
2025-01-29 15:30:00+00:00,,,,,,,,,,,236.5157012939453,238.0,236.42999267578125,236.80999755859375,4857419.0
2025-01-29 16:30:00+00:00,,,,,,,,,,,236.86900329589844,237.22000122070312,236.1300048828125,236.52999877929688,4055486.0
2025-01-29 17:30:00+00:00,,,,,,,,,,,237.42999267578125,237.43499755859375,235.4600067138672,236.8699951171875,3400271.0
2025-01-29 18:30:00+00:00,,,,,,,,,,,236.44500732421875,237.66000366210938,236.30999755859375,237.4499969482422,2765958.0
2025-01-29 19:30:00+00:00,,,,,,,,,,,239.0500030517578,239.24000549316406,236.34500122070312,236.44000244140625,4886187.0
2025-01-29 20:30:00+00:00,,,,,,,,,,,239.35000610351562,239.85499572753906,238.72000122070312,239.05999755859375,5064524.0
2025-01-30 14:30:00+00:00,,,,,,,,,,,238.4600067138672,240.7899932861328,238.08999633789062,238.6649932861328,8800925.0
2025-01-30 15:30:00+00:00,,,,,,,,,,,238.16000366210938,239.02999877929688,237.2100067138672,238.4600067138672,6211686.0
2025-01-30 16:30:00+00:00,,,,,,,,,,,238.02999877929688,238.8800048828125,237.80999755859375,238.1844024658203,3222220.0
2025-01-30 17:30:00+00:00,,,,,,,,,,,238.4499969482422,238.7686004638672,237.90499877929688,238.02999877929688,2683972.0
2025-01-30 18:30:00+00:00,,,,,,,,,,,239.25,239.6699981689453,238.44000244140625,238.44000244140625,3360211.0
2025-01-30 19:30:00+00:00,,,,,,,,,,,239.5800018310547,240.0500030517578,239.2100067138672,239.25,4799123.0
2025-01-30 20:30:00+00:00,,,,,,,,,,,237.55999755859375,239.85499572753906,237.24000549316406,239.5800018310547,6836079.0
2025-01-31 14:30:00+00:00,,,,,,,,,,,240.943603515625,247.19000244140625,240.5500030517578,247.0399932861328,27334395.0
2025-01-31 15:30:00+00:00,,,,,,,,,,,238.94900512695312,241.42930603027344,238.58999633789062,240.90499877929688,10162823.0
2025-01-31 16:30:00+00:00,,,,,,,,,,,239.74000549316406,240.0500030517578,238.74000549316406,238.97000122070312,6222938.0
2025-01-31 17:30:00+00:00,,,,,,,,,,,236.4250030517578,239.80099487304688,236.22000122070312,239.75,7822078.0
2025-01-31 18:30:00+00:00,,,,,,,,,,,235.13499450683594,236.86000061035156,234.47000122070312,236.42999267578125,7380314.0
2025-01-31 19:30:00+00:00,,,,,,,,,,,234.2899932861328,235.2799072265625,233.44000244140625,235.15499877929688,7945570.0
2025-01-31 20:30:00+00:00,,,,,,,,,,,235.86000061035156,236.5,233.74000549316406,234.30999755859375,8379858.0
2025-02-03 14:30:00+00:00,,,,,,,,,,,229.25999450683594,231.8300018310547,226.63499450683594,229.44000244140625,21198249.0
2025-02-03 15:30:00+00:00,,,,,,,,,,,226.4199981689453,229.8199005126953,226.0800018310547,229.25999450683594,10347971.0
2025-02-03 16:30:00+00:00,,,,,,,,,,,226.36990356445312,227.1300048828125,225.7100067138672,226.41000366210938,7067637.0
2025-02-03 17:30:00+00:00,,,,,,,,,,,226.89999389648438,227.07000732421875,225.9499969482422,226.36000061035156,4952072.0
2025-02-03 18:30:00+00:00,,,,,,,,,,,228.47000122070312,228.8477020263672,226.88999938964844,226.91000366210938,5283668.0
2025-02-03 19:30:00+00:00,,,,,,,,,,,228.5500946044922,229.2100067138672,228.32000732421875,228.47999572753906,4499030.0
2025-02-03 20:30:00+00:00,,,,,,,,,,,227.97999572753906,228.9698944091797,227.6300048828125,228.57000732421875,5648751.0
2025-02-04 14:30:00+00:00,,,,,,,,,,,230.3699951171875,230.41180419921875,226.64999389648438,227.1999969482422,11635605.0
2025-02-04 15:30:00+00:00,,,,,,,,,,,231.0500030517578,231.54879760742188,230.1199951171875,230.3800048828125,5363016.0
2025-02-04 16:30:00+00:00,,,,,,,,,,,231.77999877929688,232.7899932861328,231.0500030517578,231.05999755859375,5207796.0
2025-02-04 17:30:00+00:00,,,,,,,,,,,232.22000122070312,232.3800048828125,231.38999938964844,231.7899932861328,3095970.0
2025-02-04 18:30:00+00:00,,,,,,,,,,,232.13999938964844,232.36000061035156,231.3800048828125,232.22569274902344,2286596.0
2025-02-04 19:30:00+00:00,,,,,,,,,,,232.3090057373047,232.9499969482422,232.13499450683594,232.13999938964844,3344618.0
2025-02-04 20:30:00+00:00,,,,,,,,,,,232.7899932861328,233.1300048828125,232.02999877929688,232.2899932861328,3490884.0
2025-02-05 14:30:00+00:00,,,,,,,,,,,229.5,230.60000610351562,228.3000030517578,228.49000549316406,9950114.0
2025-02-05 15:30:00+00:00,,,,,,,,,,,230.08999633789062,230.19749450683594,228.8513946533203,229.50999450683594,3447904.0
2025-02-05 16:30:00+00:00,,,,,,,,,,,230.69000244140625,231.27999877929688,229.99000549316406,230.08999633789062,2916112.0
2025-02-05 17:30:00+00:00,,,,,,,,,,,229.91000366210938,230.75,229.6300048828125,230.67999267578125,2376195.0
2025-02-05 18:30:00+00:00,,,,,,,,,,,230.64869689941406,231.52999877929688,229.7100067138672,229.89999389648438,3043271.0
2025-02-05 19:30:00+00:00,,,,,,,,,,,231.7949981689453,231.8699951171875,230.5,230.63999938964844,2871834.0
2025-02-05 20:30:00+00:00,,,,,,,,,,,232.4600067138672,232.6699981689453,231.110107421875,231.77999877929688,3443025.0
2025-02-06 14:30:00+00:00,,,,,,,,,,,231.5399932861328,233.8000030517578,230.779296875,231.33999633789062,6919081.0
2025-02-06 15:30:00+00:00,,,,,,,,,,,231.51499938964844,232.3256072998047,230.4250030517578,231.5850067138672,3599406.0
2025-02-06 16:30:00+00:00,,,,,,,,,,,231.3300018310547,231.63499450683594,230.89999389648438,231.50999450683594,2213517.0
2025-02-06 17:30:00+00:00,,,,,,,,,,,232.19000244140625,232.33999633789062,231.02999877929688,231.34500122070312,2393555.0
2025-02-06 18:30:00+00:00,,,,,,,,,,,232.8699951171875,233.11000061035156,232.0800018310547,232.19000244140625,1818718.0
2025-02-06 19:30:00+00:00,,,,,,,,,,,232.27999877929688,232.88999938964844,231.89500427246094,232.88999938964844,2205672.0
2025-02-06 20:30:00+00:00,,,,,,,,,,,233.22000122070312,233.27999877929688,231.92999267578125,232.2899932861328,3111368.0
2025-02-07 14:30:00+00:00,,,,,,,,,,,230.38999938964844,234.0,229.8800048828125,232.51499938964844,7814805.0
2025-02-07 15:30:00+00:00,,,,,,,,,,,229.05499267578125,231.26800537109375,228.89999389648438,230.33999633789062,5664232.0
2025-02-07 16:30:00+00:00,,,,,,,,,,,228.40060424804688,229.4199981689453,228.19500732421875,229.0850067138672,3763438.0
2025-02-07 17:30:00+00:00,,,,,,,,,,,229.2989044189453,229.44000244140625,228.36329650878906,228.38999938964844,3721234.0
2025-02-07 18:30:00+00:00,,,,,,,,,,,227.8800048828125,229.5,227.8300018310547,229.2899932861328,2602577.0
2025-02-07 19:30:00+00:00,,,,,,,,,,,228.0,228.5800018310547,227.7899932861328,227.88999938964844,2965606.0
2025-02-07 20:30:00+00:00,,,,,,,,,,,227.7100067138672,228.14999389648438,227.25999450683594,227.99000549316406,5030649.0
2025-02-10 14:30:00+00:00,,,,,,,,,,,229.86619567871094,230.5850067138672,228.8000030517578,229.57000732421875,6362641.0
2025-02-10 15:30:00+00:00,,,,,,,,,,,229.36000061035156,229.91160583496094,228.74000549316406,229.88999938964844,3755966.0
2025-02-10 16:30:00+00:00,,,,,,,,,,,228.470703125,229.38499450683594,228.23919677734375,229.3708038330078,2474012.0
2025-02-10 17:30:00+00:00,,,,,,,,,,,228.47000122070312,228.8800048828125,228.3699951171875,228.47000122070312,2457578.0
2025-02-10 18:30:00+00:00,,,,,,,,,,,228.6999053955078,229.03500366210938,228.40499877929688,228.48500061035156,1724663.0
2025-02-10 19:30:00+00:00,,,,,,,,,,,227.69000244140625,228.83999633789062,227.60000610351562,228.6999969482422,2971076.0
2025-02-10 20:30:00+00:00,,,,,,,,,,,227.63999938964844,227.8800048828125,227.1999969482422,227.69500732421875,3507517.0
2025-02-11 14:30:00+00:00,,,,,,,,,,,233.33999633789062,233.49000549316406,228.1300048828125,228.1999969482422,16450165.0
2025-02-11 15:30:00+00:00,,,,,,,,,,,234.64999389648438,234.7178955078125,232.82009887695312,233.32000732421875,7044159.0
2025-02-11 16:30:00+00:00,,,,,,,,,,,234.57229614257812,235.22999572753906,233.72169494628906,234.66000366210938,5739199.0
2025-02-11 17:30:00+00:00,,,,,,,,,,,233.5449981689453,234.625,233.25,234.58999633789062,3044227.0
2025-02-11 18:30:00+00:00,,,,,,,,,,,233.3699951171875,234.1898956298828,233.1300048828125,233.59609985351562,2813907.0
2025-02-11 19:30:00+00:00,,,,,,,,,,,233.1107940673828,233.9250030517578,232.89999389648438,233.3621063232422,3713179.0
2025-02-11 20:30:00+00:00,,,,,,,,,,,232.77000427246094,233.3000030517578,232.1699981689453,233.11000061035156,4614482.0
2025-02-12 14:30:00+00:00,,,,,,,,,,,233.60499572753906,234.0500030517578,230.67999267578125,231.27499389648438,11363398.0
2025-02-12 15:30:00+00:00,,,,,,,,,,,235.07000732421875,235.13999938964844,233.5800018310547,233.58120727539062,5460408.0
2025-02-12 16:30:00+00:00,,,,,,,,,,,235.2899932861328,235.66000366210938,234.72999572753906,235.07000732421875,3522413.0
2025-02-12 17:30:00+00:00,,,,,,,,,,,235.47999572753906,235.88999938964844,234.86000061035156,235.27330017089844,2818998.0
2025-02-12 18:30:00+00:00,,,,,,,,,,,236.2100067138672,236.4199981689453,235.32000732421875,235.47320556640625,3035921.0
2025-02-12 19:30:00+00:00,,,,,,,,,,,236.46499633789062,236.66000366210938,236.07000732421875,236.2100067138672,3343068.0
2025-02-12 20:30:00+00:00,,,,,,,,,,,236.88999938964844,236.9600067138672,235.91000366210938,236.4600067138672,4493778.0
2025-02-13 14:30:00+00:00,,,,,,,,,,,237.8800048828125,239.0,235.57000732421875,236.97500610351562,9839880.0
2025-02-13 15:30:00+00:00,,,,,,,,,,,240.47999572753906,241.61000061035156,237.72999572753906,237.89599609375,8943032.0
2025-02-13 16:30:00+00:00,,,,,,,,,,,240.34500122070312,240.83999633789062,239.82000732421875,240.49029541015625,3794251.0
2025-02-13 17:30:00+00:00,,,,,,,,,,,241.02999877929688,241.35000610351562,240.19000244140625,240.3498992919922,3188980.0
2025-02-13 18:30:00+00:00,,,,,,,,,,,241.7698974609375,242.07000732421875,240.52999877929688,241.0399932861328,3761997.0
2025-02-13 19:30:00+00:00,,,,,,,,,,,241.5449981689453,242.33990478515625,241.25999450683594,241.75010681152344,3704786.0
2025-02-13 20:30:00+00:00,,,,,,,,,,,241.52000427246094,241.7689971923828,241.00999450683594,241.5449981689453,4257382.0
2025-02-14 14:30:00+00:00,,,,,,,,,,,244.3800048828125,245.0500030517578,241.0,241.07000732421875,11286651.0
2025-02-14 15:30:00+00:00,,,,,,,,,,,243.94500732421875,244.3800048828125,243.16000366210938,244.3800048828125,4923421.0
2025-02-14 16:30:00+00:00,,,,,,,,,,,243.81520080566406,244.52999877929688,243.69000244140625,243.94000244140625,4178251.0
2025-02-14 17:30:00+00:00,,,,,,,,,,,243.99989318847656,244.30999755859375,243.33999633789062,243.8249969482422,2425988.0
2025-02-14 18:30:00+00:00,,,,,,,,,,,244.14999389648438,244.5399932861328,243.94000244140625,243.97999572753906,1978801.0
2025-02-14 19:30:00+00:00,,,,,,,,,,,244.10000610351562,244.3699951171875,243.91009521484375,244.139892578125,2427820.0
2025-02-14 20:30:00+00:00,,,,,,,,,,,244.57000732421875,245.41000366210938,243.91000366210938,244.0800018310547,4882408.0
2025-02-18 14:30:00+00:00,,,,,,,,,,,244.0904998779297,245.17999267578125,242.860107421875,243.91000366210938,10825110.0
2025-02-18 15:30:00+00:00,,,,,,,,,,,244.72999572753906,244.9698944091797,243.94000244140625,244.0800018310547,3159856.0
2025-02-18 16:30:00+00:00,,,,,,,,,,,244.42999267578125,245.0500030517578,244.17999267578125,244.72000122070312,3072601.0
